"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","qtrly_estabs","month1_emplvl","month2_emplvl","month3_emplvl","total_qtrly_wages","taxable_qtrly_wages","qtrly_contributions","avg_wkly_wage","lq_disclosure_code","lq_qtrly_estabs","lq_month1_emplvl","lq_month2_emplvl","lq_month3_emplvl","lq_total_qtrly_wages","lq_taxable_qtrly_wages","lq_qtrly_contributions","lq_avg_wkly_wage","oty_disclosure_code","oty_qtrly_estabs_chg","oty_qtrly_estabs_pct_chg","oty_month1_emplvl_chg","oty_month1_emplvl_pct_chg","oty_month2_emplvl_chg","oty_month2_emplvl_pct_chg","oty_month3_emplvl_chg","oty_month3_emplvl_pct_chg","oty_total_qtrly_wages_chg","oty_total_qtrly_wages_pct_chg","oty_taxable_qtrly_wages_chg","oty_taxable_qtrly_wages_pct_chg","oty_qtrly_contributions_chg","oty_qtrly_contributions_pct_chg","oty_avg_wkly_wage_chg","oty_avg_wkly_wage_pct_chg"
"06037","5","21231","77","0","2016","1","N",1,0,0,0,0,0,0,0,"N",0.01,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06037","5","212319","78","0","2016","1","N",1,0,0,0,0,0,0,0,"N",0.04,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06037","5","21232","77","0","2016","1","",13,310,309,308,8437342,2165738,133694,2100,"",0.10,0.29,0.28,0.27,0.46,0.25,0.22,1.65,"",-1,-7.1,-26,-7.7,4,1.3,3,1.0,276827,3.4,-325108,-13.1,-18305,-12.0,109,5.5
"06037","5","212321","78","0","2016","1","N",12,0,0,0,0,0,0,0,"N",0.10,0,0,0,0,0,0,0,"N",-1,-7.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06037","5","212325","78","0","2016","1","N",1,0,0,0,0,0,0,0,"N",0.17,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06037","5","21239","77","0","2016","1","N",1,0,0,0,0,0,0,0,"N",0.06,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06037","5","212399","78","0","2016","1","N",1,0,0,0,0,0,0,0,"N",0.08,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06037","5","213","75","0","2016","1","",43,1218,1225,1145,24532602,9042059,540181,1578,"",0.05,0.13,0.14,0.14,0.12,0.12,0.12,0.89,"",1,2.4,-263,-17.8,-229,-15.7,-285,-19.9,-5534225,-18.4,-1846412,-17.0,-90460,-14.3,-12,-0.8
"06037","5","2131","76","0","2016","1","",43,1218,1225,1145,24532602,9042059,540181,1578,"",0.05,0.13,0.14,0.14,0.12,0.12,0.12,0.89,"",1,2.4,-263,-17.8,-229,-15.7,-285,-19.9,-5534225,-18.4,-1846412,-17.0,-90460,-14.3,-12,-0.8
"06037","5","21311","77","0","2016","1","",43,1218,1225,1145,24532602,9042059,540181,1578,"",0.05,0.13,0.14,0.14,0.12,0.12,0.12,0.89,"",1,2.4,-263,-17.8,-229,-15.7,-285,-19.9,-5534225,-18.4,-1846412,-17.0,-90460,-14.3,-12,-0.8
"06037","5","213111","78","0","2016","1","",10,37,36,32,799231,263914,11651,1757,"",0.09,0.02,0.02,0.02,0.02,0.02,0.01,0.79,"N",-3,-23.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06037","5","213112","78","0","2016","1","",31,1164,1172,1097,22712033,8662026,521331,1527,"",0.04,0.16,0.17,0.17,0.15,0.15,0.17,0.91,"",3,10.7,-253,-17.9,-220,-15.8,-277,-20.2,-6340189,-21.8,-1830316,-17.4,-92209,-15.0,-76,-4.7
"06037","5","213114","78","0","2016","1","N",1,0,0,0,0,0,0,0,"N",0.07,0,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06037","5","213115","78","0","2016","1","N",1,0,0,0,0,0,0,0,"N",0.08,0,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06037","5","22","74","0","2016","1","",227,11927,11869,11818,464404648,81785551,3797994,3009,"",0.27,0.70,0.70,0.70,0.83,0.52,0.87,1.20,"",-4,-1.7,-189,-1.6,-229,-1.9,-243,-2.0,-73721071,-13.7,-4731118,-5.5,-496248,-11.6,-414,-12.1
"06037","5","221","75","0","2016","1","",227,11927,11869,11818,464404648,81785551,3797994,3009,"",0.27,0.70,0.70,0.70,0.83,0.52,0.87,1.20,"",-4,-1.7,-189,-1.6,-229,-1.9,-243,-2.0,-73721071,-13.7,-4731118,-5.5,-496248,-11.6,-414,-12.1
"06037","5","2211","76","0","2016","1","N",88,0,0,0,0,0,0,0,"N",0.21,0,0,0,0,0,0,0,"N",1,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06037","5","22111","77","0","2016","1","N",68,0,0,0,0,0,0,0,"N",0.43,0,0,0,0,0,0,0,"N",-3,-4.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06037","5","221112","78","0","2016","1","N",52,0,0,0,0,0,0,0,"N",0.61,0,0,0,0,0,0,0,"N",-2,-3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06037","5","221113","78","0","2016","1","N",1,0,0,0,0,0,0,0,"N",0.17,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06037","5","221114","78","0","2016","1","",3,35,35,35,779524,249290,6872,1713,"",0.34,0.40,0.40,0.40,0.29,0.35,0.16,0.71,"",-1,-25.0,7,25.0,6,20.7,5,16.7,-29038,-3.6,27637,12.5,-4332,-38.7,-432,-20.1
"06037","5","221115","78","0","2016","1","N",2,0,0,0,0,0,0,0,"N",0.15,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06037","5","221117","78","0","2016","1","",7,63,64,62,1572365,539190,32365,1920,"",1.11,1.30,1.31,1.31,1.27,1.25,1.52,0.97,"N",2,40.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06037","5","221118","78","0","2016","1","",3,15,16,14,115818,74849,3733,594,"",0.50,0.44,0.51,0.44,0.12,0.23,0.28,0.25,"",-2,-40.0,-3,-16.7,-2,-11.1,-3,-17.6,-148999,-56.3,-14764,-16.5,-297,-7.4,-559,-48.5
"06037","5","22112","77","0","2016","1","",20,714,727,715,23375048,5039151,306468,2502,"",0.07,0.10,0.10,0.10,0.10,0.07,0.20,1.01,"",4,25.0,-17,-2.3,-60,-7.6,-59,-7.6,-15326213,-39.6,-1391586,-21.6,-90416,-22.8,-1395,-35.8
"06037","5","221121","78","0","2016","1","N",14,0,0,0,0,0,0,0,"N",0.48,0,0,0,0,0,0,0,"N",3,27.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06037","5","221122","78","0","2016","1","N",6,0,0,0,0,0,0,0,"N",0.02,0,0,0,0,0,0,0,"N",1,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06037","5","2212","76","0","2016","1","N",61,0,0,0,0,0,0,0,"N",0.43,0,0,0,0,0,0,0,"N",-1,-1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06037","5","22121","77","0","2016","1","N",61,0,0,0,0,0,0,0,"N",0.43,0,0,0,0,0,0,0,"N",-1,-1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06037","5","221210","78","0","2016","1","N",61,0,0,0,0,0,0,0,"N",0.43,0,0,0,0,0,0,0,"N",-1,-1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06037","5","2213","76","0","2016","1","",78,1048,1049,1057,20788215,6752555,268864,1521,"",0.28,0.71,0.71,0.72,0.88,0.64,0.73,1.24,"",-4,-4.9,6,0.6,12,1.2,1,0.1,1285659,6.6,-102853,-1.5,-14717,-5.2,85,5.9
"06037","5","22131","77","0","2016","1","",73,1006,1005,1013,20383733,6460402,257619,1556,"",0.31,0.81,0.81,0.82,1.04,0.74,0.86,1.29,"",-3,-3.9,0,0.0,3,0.3,-8,-0.8,1310951,6.9,-142878,-2.2,-16219,-5.9,103,7.1
"06037","5","221310","78","0","2016","1","",73,1006,1005,1013,20383733,6460402,257619,1556,"",0.31,0.81,0.81,0.82,1.04,0.74,0.86,1.29,"",-3,-3.9,0,0.0,3,0.3,-8,-0.8,1310951,6.9,-142878,-2.2,-16219,-5.9,103,7.1
"06037","5","22132","77","0","2016","1","N",3,0,0,0,0,0,0,0,"N",0.09,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06037","5","221320","78","0","2016","1","N",3,0,0,0,0,0,0,0,"N",0.09,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06037","5","22133","77","0","2016","1","N",2,0,0,0,0,0,0,0,"N",0.35,0,0,0,0,0,0,0,"N",-1,-33.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06037","5","221330","78","0","2016","1","N",2,0,0,0,0,0,0,0,"N",0.35,0,0,0,0,0,0,0,"N",-1,-33.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06037","5","23","74","0","2016","1","",13352,128186,130452,130055,1860192594,883562514,47119888,1104,"",0.36,0.67,0.67,0.66,0.64,0.64,0.45,0.96,"",215,1.6,8432,7.0,10587,8.8,8473,7.0,172717534,10.2,65294020,8.0,2314087,5.2,26,2.4
"06037","5","236","75","0","2016","1","",4619,31975,32424,32363,498184651,218819205,11344567,1188,"",0.42,0.73,0.74,0.73,0.68,0.68,0.48,0.93,"",81,1.8,3224,11.2,3279,11.3,2783,9.4,72136822,16.9,22692304,11.6,932626,9.0,64,5.7
"06037","5","2361","76","0","2016","1","",3817,19334,19539,19572,253494626,130305231,6328529,1001,"",0.45,0.92,0.93,0.92,0.88,0.96,0.79,0.95,"",52,1.4,1300,7.2,1280,7.0,1096,5.9,24113427,10.5,10542235,8.8,296485,4.9,35,3.6
"06037","5","23611","77","0","2016","1","",3817,19334,19539,19572,253494626,130305231,6328529,1001,"",0.45,0.92,0.93,0.92,0.88,0.96,0.79,0.95,"",52,1.4,1300,7.2,1280,7.0,1096,5.9,24113427,10.5,10542235,8.8,296485,4.9,35,3.6
"06037","5","236115","78","0","2016","1","",2037,9921,9945,9991,134524499,67095381,3191127,1040,"",0.52,1.00,1.00,1.00,0.92,1.03,0.86,0.92,"",19,0.9,778,8.5,734,8.0,608,6.5,12140149,9.9,6241126,10.3,180826,6.0,22,2.2
"06037","5","236116","78","0","2016","1","",85,1274,1292,1287,18460398,8482592,464281,1106,"",0.49,1.35,1.35,1.35,1.04,1.16,1.01,0.77,"",-5,-5.6,131,11.5,108,9.1,119,10.2,2791638,17.8,779209,10.1,37536,8.8,71,6.9
"06037","5","236117","78","0","2016","1","",22,210,214,215,4067589,1870903,96234,1469,"",0.12,0.20,0.21,0.21,0.17,0.23,0.23,0.82,"",2,10.0,23,12.3,-6,-2.7,2,0.9,499247,14.0,260386,16.2,6595,7.4,141,10.6
"06037","5","236118","78","0","2016","1","",1673,7929,8088,8079,96442140,52856355,2576887,924,"",0.40,0.87,0.88,0.87,0.94,0.95,0.75,1.08,"",36,2.2,368,4.9,444,5.8,367,4.8,8682393,9.9,3261514,6.6,71528,2.9,40,4.5
"06037","5","2362","76","0","2016","1","",802,12641,12885,12791,244690025,88513974,5016038,1474,"",0.31,0.56,0.57,0.56,0.55,0.48,0.32,0.98,"",29,3.8,1924,18.0,1999,18.4,1687,15.2,48023395,24.4,12150069,15.9,636141,14.5,86,6.2
"06037","5","23621","77","0","2016","1","",57,1100,1168,1076,22714621,8791999,519679,1568,"",0.19,0.22,0.24,0.21,0.21,0.21,0.12,0.94,"",1,1.8,55,5.3,168,16.8,12,1.1,2216700,10.8,904330,11.5,53003,11.4,47,3.1
"06037","5","236210","78","0","2016","1","",57,1100,1168,1076,22714621,8791999,519679,1568,"",0.19,0.22,0.24,0.21,0.21,0.21,0.12,0.94,"",1,1.8,55,5.3,168,16.8,12,1.1,2216700,10.8,904330,11.5,53003,11.4,47,3.1
"06037","5","23622","77","0","2016","1","",745,11541,11717,11715,221975404,79721975,4496359,1465,"",0.33,0.65,0.66,0.66,0.66,0.56,0.39,1.01,"",28,3.9,1869,19.3,1831,18.5,1675,16.7,45806695,26.0,11245739,16.4,583138,14.9,91,6.6
"06037","5","236220","78","0","2016","1","",745,11541,11717,11715,221975404,79721975,4496359,1465,"",0.33,0.65,0.66,0.66,0.66,0.56,0.39,1.01,"",28,3.9,1869,19.3,1831,18.5,1675,16.7,45806695,26.0,11245739,16.4,583138,14.9,91,6.6
"06037","5","237","75","0","2016","1","",556,11376,11750,11744,254848922,89640293,5263958,1687,"",0.23,0.44,0.45,0.43,0.54,0.43,0.30,1.22,"",0,0.0,-1908,-14.4,-889,-7.0,-832,-6.6,-29500375,-10.4,-8808366,-8.9,-625851,-10.6,-17,-1.0
"06037","5","2371","76","0","2016","1","",155,6030,6302,6411,146502675,53060590,3202966,1804,"",0.13,0.43,0.44,0.45,0.58,0.47,0.35,1.31,"",6,4.0,-1630,-21.3,-575,-8.4,-369,-5.4,-11954405,-7.5,-4441645,-7.7,-296579,-8.5,89,5.2
"06037","5","23711","77","0","2016","1","",71,2021,2126,2140,41740136,16039903,983616,1532,"",0.12,0.40,0.42,0.42,0.54,0.44,0.35,1.32,"",3,4.4,-27,-1.3,112,5.6,172,8.7,5094519,13.9,1371461,9.3,87890,9.8,130,9.3
"06037","5","237110","78","0","2016","1","",71,2021,2126,2140,41740136,16039903,983616,1532,"",0.12,0.40,0.42,0.42,0.54,0.44,0.35,1.32,"",3,4.4,-27,-1.3,112,5.6,172,8.7,5094519,13.9,1371461,9.3,87890,9.8,130,9.3
"06037","5","23712","77","0","2016","1","",33,1722,1887,2024,42494097,20544591,1269089,1741,"",0.18,0.44,0.48,0.52,0.53,0.61,0.41,1.11,"",-2,-5.7,-1526,-47.0,-711,-27.4,-541,-21.1,-15491470,-26.7,-4523919,-18.0,-280505,-18.1,150,9.4
"06037","5","237120","78","0","2016","1","",33,1722,1887,2024,42494097,20544591,1269089,1741,"",0.18,0.44,0.48,0.52,0.53,0.61,0.41,1.11,"",-2,-5.7,-1526,-47.0,-711,-27.4,-541,-21.1,-15491470,-26.7,-4523919,-18.0,-280505,-18.1,150,9.4
"06037","5","23713","77","0","2016","1","",51,2287,2289,2247,62268442,16476096,950261,2106,"",0.12,0.45,0.44,0.43,0.64,0.39,0.29,1.47,"",5,10.9,-77,-3.3,24,1.1,0,0.0,-1557454,-2.4,-1289187,-7.3,-103964,-9.9,-36,-1.7
"06037","5","237130","78","0","2016","1","",51,2287,2289,2247,62268442,16476096,950261,2106,"",0.12,0.45,0.44,0.43,0.64,0.39,0.29,1.47,"",5,10.9,-77,-3.3,24,1.1,0,0.0,-1557454,-2.4,-1289187,-7.3,-103964,-9.9,-36,-1.7
"06037","5","2372","76","0","2016","1","",262,1414,1470,1425,26850891,9563430,451736,1438,"",0.86,1.17,1.21,1.18,0.95,1.18,1.15,0.80,"",2,0.8,37,2.7,90,6.5,27,1.9,774921,3.0,415444,4.5,8614,1.9,-10,-0.7
"06037","5","23721","77","0","2016","1","",262,1414,1470,1425,26850891,9563430,451736,1438,"",0.86,1.17,1.21,1.18,0.95,1.18,1.15,0.80,"",2,0.8,37,2.7,90,6.5,27,1.9,774921,3.0,415444,4.5,8614,1.9,-10,-0.7
"06037","5","237210","78","0","2016","1","",262,1414,1470,1425,26850891,9563430,451736,1438,"",0.86,1.17,1.21,1.18,0.95,1.18,1.15,0.80,"",2,0.8,37,2.7,90,6.5,27,1.9,774921,3.0,415444,4.5,8614,1.9,-10,-0.7
"06037","5","2373","76","0","2016","1","",75,2473,2470,2409,44517920,15804493,962542,1397,"",0.14,0.32,0.32,0.29,0.33,0.26,0.16,1.08,"",-4,-5.1,-140,-5.4,-202,-7.6,-310,-11.4,-5761489,-11.5,-3697922,-19.0,-236790,-19.7,-53,-3.7
"06037","5","23731","77","0","2016","1","",75,2473,2470,2409,44517920,15804493,962542,1397,"",0.14,0.32,0.32,0.29,0.33,0.26,0.16,1.08,"",-4,-5.1,-140,-5.4,-202,-7.6,-310,-11.4,-5761489,-11.5,-3697922,-19.0,-236790,-19.7,-53,-3.7
"06037","5","237310","78","0","2016","1","",75,2473,2470,2409,44517920,15804493,962542,1397,"",0.14,0.32,0.32,0.29,0.33,0.26,0.16,1.08,"",-4,-5.1,-140,-5.4,-202,-7.6,-310,-11.4,-5761489,-11.5,-3697922,-19.0,-236790,-19.7,-53,-3.7
"06037","5","2379","76","0","2016","1","",64,1459,1508,1499,36977436,11211780,646714,1911,"",0.17,0.46,0.47,0.46,0.62,0.46,0.33,1.32,"",-4,-5.9,-175,-10.7,-202,-11.8,-180,-10.7,-12559402,-25.4,-1084243,-8.8,-101096,-13.5,-365,-16.0
"06037","5","23799","77","0","2016","1","",64,1459,1508,1499,36977436,11211780,646714,1911,"",0.17,0.46,0.47,0.46,0.62,0.46,0.33,1.32,"",-4,-5.9,-175,-10.7,-202,-11.8,-180,-10.7,-12559402,-25.4,-1084243,-8.8,-101096,-13.5,-365,-16.0
"06037","5","237990","78","0","2016","1","",64,1459,1508,1499,36977436,11211780,646714,1911,"",0.17,0.46,0.47,0.46,0.62,0.46,0.33,1.32,"",-4,-5.9,-175,-10.7,-202,-11.8,-180,-10.7,-12559402,-25.4,-1084243,-8.8,-101096,-13.5,-365,-16.0
"06037","5","238","75","0","2016","1","",8177,84835,86278,85948,1107159021,575103016,30511363,994,"",0.35,0.69,0.70,0.69,0.66,0.67,0.48,0.95,"",134,1.7,7116,9.2,8197,10.5,6522,8.2,130081087,13.3,51410082,9.8,2007312,7.0,35,3.6
"06037","5","2381","76","0","2016","1","",1285,16455,17012,16630,205734602,112328408,6033599,948,"",0.28,0.69,0.72,0.68,0.71,0.72,0.52,1.01,"",48,3.9,1284,8.5,2090,14.0,1274,8.3,26667240,14.9,10242162,10.0,415378,7.4,39,4.3
"06037","5","23811","77","0","2016","1","",194,3739,3696,3654,51222650,26492734,1501472,1066,"",0.22,0.67,0.66,0.63,0.74,0.72,0.57,1.14,"",15,8.4,261,7.5,321,9.5,283,8.4,4769859,10.3,2809411,11.9,136522,10.0,17,1.6
"06037","5","238111","78","0","2016","1","",122,1294,1313,1253,13212475,8832858,462403,790,"",0.20,0.50,0.51,0.46,0.48,0.56,0.45,0.97,"",9,8.0,195,17.7,215,19.6,96,8.3,1698008,14.7,1250901,16.5,64450,16.2,-2,-0.3
"06037","5","238112","78","0","2016","1","",72,2445,2383,2401,38010175,17659876,1039069,1213,"",0.27,0.81,0.79,0.78,0.92,0.84,0.65,1.16,"",6,9.1,66,2.8,106,4.7,187,8.4,3071851,8.8,1558510,9.7,72072,7.5,39,3.3
"06037","5","23812","77","0","2016","1","",107,2380,2375,2398,39590706,17189190,948453,1277,"",0.43,0.97,0.96,0.98,0.99,0.92,0.61,1.02,"",3,2.9,2,0.1,37,1.6,64,2.7,6391665,19.3,464162,2.8,2484,0.3,190,17.5
"06037","5","238121","78","0","2016","1","",54,560,560,526,7103609,3733124,194916,996,"",0.91,1.50,1.49,1.40,1.31,1.45,1.01,0.90,"",1,1.9,-9,-1.6,2,0.4,-30,-5.4,171418,2.5,-307529,-7.6,-24648,-11.2,45,4.7
"06037","5","238122","78","0","2016","1","",53,1820,1815,1872,32487097,13456066,753537,1361,"",0.28,0.87,0.87,0.90,0.94,0.84,0.55,1.07,"",2,3.9,11,0.6,35,2.0,94,5.3,6220247,23.7,771691,6.1,27132,3.7,232,20.5
"06037","5","23813","77","0","2016","1","",122,2552,2834,2702,22857660,17313201,899743,652,"",0.23,1.14,1.25,1.18,0.99,1.28,1.04,0.83,"",4,3.4,266,11.6,745,35.7,482,21.7,2946752,14.8,2527875,17.1,104387,13.1,-45,-6.5
"06037","5","238131","78","0","2016","1","",99,2324,2582,2449,19361282,15471552,794007,607,"",0.22,1.35,1.47,1.38,1.17,1.54,1.29,0.84,"",2,2.1,448,23.9,895,53.1,443,22.1,3839420,24.7,3303566,27.1,132979,20.1,-36,-5.6
"06037","5","238132","78","0","2016","1","",23,228,252,253,3496378,1841649,105736,1101,"",0.30,0.44,0.49,0.48,0.53,0.53,0.43,1.14,"",2,9.5,-182,-44.4,-150,-37.3,39,18.2,-892668,-20.3,-775691,-29.6,-28592,-21.3,114,11.6
"06037","5","23814","77","0","2016","1","",196,1998,2073,1991,22921824,13844831,741257,873,"",0.20,0.49,0.51,0.47,0.50,0.53,0.33,1.03,"",2,1.0,150,8.1,163,8.5,-154,-7.2,1604588,7.5,487599,3.7,14352,2.0,40,4.8
"06037","5","238141","78","0","2016","1","",152,1161,1261,1172,11895562,7937447,385715,764,"",0.21,0.59,0.65,0.57,0.64,0.71,0.51,1.07,"",5,3.4,83,7.7,161,14.6,-85,-6.8,1074994,9.9,290637,3.8,4352,1.1,37,5.1
"06037","5","238142","78","0","2016","1","",44,837,812,819,11026262,5907384,355542,1031,"",0.17,0.39,0.39,0.37,0.41,0.40,0.23,1.06,"",-3,-6.4,67,8.7,2,0.2,-69,-7.8,529594,5.0,196962,3.4,10000,2.9,50,5.1
"06037","5","23815","77","0","2016","1","",132,1605,1666,1693,24631164,11345913,654061,1145,"",0.46,0.87,0.90,0.91,0.96,0.86,0.69,1.07,"",3,2.3,58,3.7,98,6.2,129,8.2,3356036,15.8,1106487,10.8,88201,15.6,96,9.2
"06037","5","238151","78","0","2016","1","",83,428,447,447,4609606,2822756,146557,805,"",0.55,0.69,0.72,0.72,0.65,0.73,0.66,0.91,"",3,3.8,0,0.0,25,5.9,37,9.0,470790,11.4,139767,5.2,9702,7.1,47,6.2
"06037","5","238152","78","0","2016","1","",49,1177,1219,1246,20021558,8523157,507504,1269,"",0.36,0.95,0.99,1.00,1.07,0.92,0.70,1.10,"",0,0.0,58,5.2,73,6.4,92,8.0,2885246,16.8,966720,12.8,78499,18.3,112,9.7
"06037","5","23816","77","0","2016","1","",384,3316,3482,3297,35456248,20476728,1008644,811,"",0.38,0.63,0.67,0.61,0.59,0.64,0.43,0.92,"",11,2.9,469,16.5,639,22.5,389,13.4,6336410,21.8,2479876,13.8,62660,6.6,29,3.7
"06037","5","238161","78","0","2016","1","",327,1680,1768,1671,13486781,9446817,389500,608,"",0.44,0.70,0.73,0.67,0.56,0.70,0.51,0.80,"",11,3.5,248,17.3,323,22.4,193,13.1,2160679,19.1,1204401,14.6,14904,4.0,8,1.3
"06037","5","238162","78","0","2016","1","",57,1636,1714,1626,21969467,11029911,619144,1019,"",0.21,0.58,0.62,0.57,0.60,0.59,0.40,1.03,"",0,0.0,221,15.6,316,22.6,196,13.7,4175731,23.5,1275475,13.1,47756,8.4,51,5.3
"06037","5","23817","77","0","2016","1","",26,141,135,137,1181921,822943,44014,660,"",0.07,0.14,0.14,0.13,0.12,0.14,0.12,0.85,"",-2,-7.1,25,21.6,22,19.5,21,18.1,218583,22.7,107249,15.0,5138,13.2,16,2.5
"06037","5","238171","78","0","2016","1","",21,130,123,126,1108643,764815,41330,675,"",0.06,0.15,0.15,0.15,0.14,0.16,0.15,0.92,"",-2,-8.7,25,23.8,19,18.3,22,21.2,222420,25.1,112031,17.2,5676,15.9,22,3.4
"06037","5","238172","78","0","2016","1","",5,11,12,11,73278,58128,2684,497,"",0.17,0.07,0.08,0.07,0.04,0.05,0.03,0.49,"",0,0.0,0,0.0,3,33.3,-1,-8.3,-3837,-5.0,-4782,-7.6,-538,-16.7,-59,-10.6
"06037","5","23819","77","0","2016","1","",124,724,751,758,7872429,4842868,235955,814,"",0.42,0.57,0.59,0.58,0.45,0.54,0.37,0.78,"",12,10.7,53,7.9,65,9.5,60,8.6,1043347,15.3,259503,5.7,1634,0.7,47,6.1
"06037","5","238191","78","0","2016","1","",71,368,381,387,3770233,2398953,117789,766,"",0.48,0.89,0.93,0.92,0.87,0.98,0.86,0.95,"",4,6.0,15,4.2,9,2.4,3,0.8,356031,10.4,-2112,-0.1,-4202,-3.4,56,7.9
"06037","5","238192","78","0","2016","1","",53,356,370,371,4102196,2443915,118166,863,"",0.35,0.42,0.43,0.42,0.31,0.37,0.23,0.74,"",8,17.8,38,11.9,56,17.8,57,18.2,687316,20.1,261615,12.0,5836,5.2,30,3.6
"06037","5","2382","76","0","2016","1","",3948,39168,39274,39354,560845006,266474615,14366852,1099,"",0.42,0.65,0.65,0.65,0.61,0.60,0.44,0.94,"",132,3.5,4161,11.9,4102,11.7,3979,11.2,70218040,14.3,28497080,12.0,1245363,9.5,26,2.4
"06037","5","23821","77","0","2016","1","",1759,16968,17150,17212,243821076,115514381,6394346,1096,"",0.44,0.66,0.67,0.67,0.62,0.60,0.44,0.93,"",61,3.6,1167,7.4,1256,7.9,1211,7.6,11345171,4.9,7412395,6.9,286142,4.7,-29,-2.6
"06037","5","238211","78","0","2016","1","",1206,7663,7689,7721,87316457,47765969,2448514,873,"",0.54,0.94,0.94,0.94,0.90,0.90,0.81,0.96,"",58,5.1,659,9.4,557,7.8,529,7.4,5834634,7.2,2138316,4.7,-12610,-0.5,-9,-1.0
"06037","5","238212","78","0","2016","1","",553,9305,9461,9491,156504619,67748412,3945832,1278,"",0.32,0.53,0.54,0.54,0.53,0.49,0.34,0.98,"",3,0.5,508,5.8,699,8.0,682,7.7,5510537,3.6,5274079,8.4,298752,8.2,-43,-3.3
"06037","5","23822","77","0","2016","1","",2046,20520,20449,20455,283265742,139052684,7339444,1064,"",0.42,0.68,0.68,0.67,0.64,0.63,0.47,0.95,"",63,3.2,2874,16.3,2713,15.3,2626,14.7,53816299,23.5,19715471,16.5,901301,14.0,69,6.9
"06037","5","238221","78","0","2016","1","",1560,11050,11180,11030,123089501,72683467,3469424,854,"",0.44,0.77,0.77,0.76,0.72,0.77,0.68,0.94,"",46,3.0,928,9.2,865,8.4,779,7.6,15623271,14.5,7496976,11.5,199339,6.1,46,5.7
"06037","5","238222","78","0","2016","1","",486,9470,9269,9425,160176241,66369217,3870020,1312,"",0.35,0.60,0.59,0.59,0.59,0.53,0.36,1.00,"",17,3.6,1946,25.9,1848,24.9,1847,24.4,38193028,31.3,12218495,22.6,701962,22.2,62,5.0
"06037","5","23829","77","0","2016","1","",143,1680,1675,1687,33758188,11907550,633062,1545,"",0.29,0.41,0.41,0.41,0.44,0.35,0.27,1.07,"",8,5.9,120,7.7,133,8.6,142,9.2,5056570,17.6,1369214,13.0,57920,10.1,120,8.4
"06037","5","238291","78","0","2016","1","",38,200,199,197,1843755,1222794,50933,714,"",0.39,0.40,0.39,0.39,0.30,0.37,0.28,0.77,"",2,5.6,6,3.1,-8,-3.9,-11,-5.3,91024,5.2,-49012,-3.9,-5410,-9.6,50,7.5
"06037","5","238292","78","0","2016","1","",105,1480,1476,1490,31914433,10684756,582129,1657,"",0.26,0.41,0.41,0.41,0.45,0.35,0.27,1.09,"",6,6.1,114,8.3,141,10.6,153,11.4,4965546,18.4,1418226,15.3,63330,12.2,117,7.6
"06037","5","2383","76","0","2016","1","",2097,19404,19814,20110,209151194,128732512,6428091,814,"",0.37,0.87,0.88,0.88,0.79,0.89,0.59,0.90,"",-40,-1.9,1470,8.2,1661,9.2,1286,6.8,27984933,15.4,10956772,9.3,387519,6.4,53,7.0
"06037","5","23831","77","0","2016","1","",299,5730,5988,6125,71262197,42261438,2280547,922,"",0.31,0.82,0.84,0.85,0.77,0.86,0.55,0.92,"",6,2.0,550,10.6,525,9.6,446,7.9,13052995,22.4,5220935,14.1,290547,14.6,99,12.0
